X,Long,Lat,AreaSKM,Perimeter KM,HII,Elevation_m,County,siteid,sitenames,inMod,WDFWDetection,WDFWReproDetection,WDFWsurvey,eBirdDetect,Percent Canopy Cover,River Indicator,Perimeter Complexity,NLCDCode,Forest Type,Developed Type,Other Type,Open water Type
1561,-117.63855,47.54419,0.041,1.322197705,31,734,Spokane,NA,NA,0,0,0,0,0,0,0,6.52986903,90,0,0,0,1
1562,-120.75754,45.69057,0.042,4.059665274,35,48,Klickitat,NA,NA,0,0,0,0,0,25,0,19.80913818,21,0,1,0,0
1563,-117.37363,48.00849,0.071,3.257785352,18,579,Spokane,NA,NA,0,0,0,0,0,25,0,12.22625056,90,0,0,0,1
1564,-117.37032,48.24366,0.225,5.092071386,15,771,Pend Oreille,NA,NA,0,0,0,0,0,0,0,10.73502906,11,0,0,0,1
1565,-117.1917,48.43861,0.35297536,5.09807523,11,1070,Pend Oreille,NA,NA,0,0,0,0,0,0,0,8.580923791,11,0,0,0,1
1566,-122.76589,47.4562,0.043,2.261021038,18,124,Kitsap,NA,NA,0,0,0,0,0,0,0,10.90361167,11,0,0,0,1
1567,-120.57496,46.99001,0.052,1.476130485,52,461,Kittitas,NA,NA,0,0,0,0,0,0,0,6.473260398,11,0,0,0,1
1568,-120.46399,45.71221,0.27523775,7.718304388,22,148,Klickitat,NA,NA,0,0,0,0,0,0,0,14.71187081,11,0,0,0,1
1569,-117.04391,48.23154,0.19317118,2.938104944,11,875,Pend Oreille,NA,NA,0,0,0,0,0,0,0,6.684918818,11,0,0,0,1
1570,-121.30243,48.42422,0.05,1.303524074,10,1481,Skagit,NA,NA,0,0,0,0,0,0,0,5.829536878,11,0,0,0,1
1571,-121.26082,46.6334,0.076,1.572722086,15,935,Yakima,NA,NA,0,0,0,0,0,59,0,5.704862607,90,0,0,0,1
1572,-121.25381,48.7686,0.339,3.537249776,9,1279,Whatcom,NA,NA,0,0,0,0,0,0,0,6.075274124,11,0,0,0,1
1573,-117.59943,47.43727,0.07923816,3.118170017,20,705,Spokane,NA,NA,0,0,0,0,0,41,0,11.0772664,90,0,0,0,1
1574,-119.22294,48.99059,0.422,5.908519357,9,1169,Okanogan,NA,NA,0,0,0,0,0,0,0,9.095413275,11,0,0,0,1
1575,-119.8033,48.18072,0.24993093,4.588026254,17,550,Okanogan,NA,NA,0,0,0,0,0,0,0,9.17732035,11,0,0,0,1
1576,-117.33667,48.42217,0.04455261,1.38549387,23,746,Pend Oreille,NA,NA,0,0,0,0,0,0,0,6.563991847,11,0,0,0,1
1577,-120.55063,46.97736,0.106,2.012547822,46,454,Kittitas,NA,NA,0,0,0,0,0,0,0,6.181491496,11,0,0,0,1
1578,-120.53419,46.95807,0.04079955,1.409980198,54,446,Kittitas,NA,NA,0,0,0,0,0,0,0,6.980480636,11,0,0,0,1
1579,-124.03267,46.39048,0.075,2.276490069,35,7,Pacific,NA,NA,0,0,0,0,0,0,0,8.312566417,90,0,0,0,1
1580,-119.54106,47.04633,0.134,5.183965383,7,343,Grant,NA,NA,0,0,0,0,0,0,0,14.16151425,11,0,0,0,1
1581,-123.96376,46.37307,0.092,2.558763259,0,0,Pacific,NA,NA,0,0,0,0,0,20,0,8.435992644,95,0,0,0,1
1582,-123.24312,47.62628,0.082,2.447009193,10,1414,Jefferson,NA,NA,0,0,0,0,0,0,0,8.545326772,11,0,0,0,1
1583,-120.19475,48.44624,0.265,4.06472108,19,552,Okanogan,NA,NA,0,0,0,0,0,0,0,7.896012239,11,0,0,0,1
1584,-123.12299,48.58822,0.121,3.234735078,22,91,San Juan,NA,NA,0,0,0,0,0,0,0,9.299209523,11,0,0,0,1
1585,-119.42574,48.86002,0.245,8.626736817,14,274,Okanogan,NA,NA,0,0,0,0,0,0,0,17.42864029,95,0,0,0,1
1586,-123.05141,47.42623,0.06,1.787580553,22,156,Mason,NA,NA,0,0,0,0,0,0,0,7.297767049,11,0,0,0,1
1587,-119.69708,48.55658,0.14,3.15801025,10,844,Okanogan,NA,NA,0,0,0,0,0,0,0,8.440137414,11,0,0,0,1
1588,-119.22425,46.8273,0.09177943,1.766688025,24,258,Adams,NA,NA,0,0,0,0,0,0,0,5.831592748,11,0,0,0,1
1589,-119.32227,47.71878,0.05,1.492100204,5,736,Douglas,NA,NA,0,0,0,0,0,0,0,6.672874971,95,0,0,0,1
1590,-119.59605,48.84089,0.053,1.39299197,14,977,Okanogan,NA,NA,0,0,0,0,0,0,0,6.05077046,11,0,0,0,1
1591,-119.57314,48.51144,0.132,2.701907795,10,563,Okanogan,NA,NA,0,0,0,0,0,0,0,7.436756448,11,0,0,0,1
1592,-122.94637,46.87986,0.05768589,2.410669674,38,80,Thurston,NA,NA,0,0,0,0,0,0,0,10.03697646,11,0,0,0,1
1593,-119.32056,48.12904,0.087,2.231931317,14,363,Okanogan,NA,NA,0,0,0,0,0,0,0,7.566955842,71,0,0,1,0
1594,-119.48976,47.61673,0.093,1.710473322,9,722,Douglas,NA,NA,0,0,0,0,0,0,0,5.608862981,82,0,1,0,0
1595,-123.29871,47.56116,0.046,2.156264339,9,1179,Mason,NA,NA,0,0,0,0,0,0,0,10.05363432,11,0,0,0,1
1596,-119.08982,46.63827,0.08353343,4.35898226,10,249,Franklin,NA,NA,0,0,0,0,0,0,0,15.08186136,11,0,0,0,1
1597,-119.38758,47.58812,0.049,1.765825442,9,347,Grant,NA,NA,0,0,0,0,0,25,0,7.977186212,95,0,0,0,1
1598,-119.35563,47.04422,0.066,2.807282665,7,317,Grant,NA,NA,0,0,0,0,0,0,0,10.92733295,11,0,0,0,1
1599,-122.77622,48.94169,0.06194964,2.484180493,35,13,Whatcom,NA,NA,0,0,0,0,0,0,0,9.980763242,21,0,1,0,0
1600,-119.29558,47.99962,0.091,2.28862363,15,712,Douglas,NA,NA,0,0,0,0,0,0,0,7.586713458,71,0,0,1,0
1601,-118.99356,47.9402,0.37273808,6.061938069,35,427,Grant,NA,NA,0,0,0,0,0,0,0,9.929093794,52,0,0,1,0
